datetime,co2,motion,temperature,light,sound_mean_voltage,sound_rms_voltage,sound_relative_dbm,target
2017-12-22 15:40:00,569.0,2,25.92425,64.97500000000001,0.15425,0.1833459149971169,11.093898949570747,1.0
2017-12-22 15:45:00,568.5,3,25.9375,64.5,0.16374999999999998,0.2509334512553975,8.985441430925926,1.0
2017-12-22 15:50:00,587.2222222222222,2,25.934166666666666,61.52777777777778,0.12166666666666669,0.14869986043941158,9.306389171127087,1.0
2017-12-22 15:55:00,595.5,2,25.924,59.325,0.08075,0.08709246752334096,7.316937327116625,1.0
2017-12-22 16:00:00,593.8888888888889,3,25.919444444444444,58.33333333333333,0.0925,0.10407014799912995,8.180454669792294,1.0
2017-12-22 16:05:00,600.0,3,25.923499999999997,56.425,0.2195,0.4065029699821445,10.644608128683412,1.0
2017-12-22 16:10:00,610.5,4,25.927,55.175,0.07200000000000001,0.07330870393975486,6.813039197783229,1.0
2017-12-22 16:15:00,613.8888888888889,1,25.924166666666668,53.361111111111114,0.10694444444444444,0.13741389352017727,8.401166094207902,1.0
2017-12-22 16:20:00,619.5,2,25.92275,51.325,0.10375000000000001,0.12609093607390987,8.33586584874868,1.0
2017-12-22 16:25:00,622.5,8,25.933500000000002,49.775,0.17375,0.2291105932061298,11.491029098016595,1.0
2017-12-22 16:30:00,620.5555555555555,15,25.93777777777778,87.38888888888889,0.8788888888888888,1.0204622122185691,26.549341967177696,2.0
2017-12-22 16:35:00,629.0,6,25.9445,91.3,0.622,0.7749382992418175,22.379122061800032,2.0
2017-12-22 16:40:00,635.0,6,25.966944444444444,89.02777777777777,0.2738888888888889,0.40160698345581475,13.941018215437971,2.0
2017-12-22 16:45:00,659.5,7,25.9715,87.72500000000001,0.2925,0.43562616590826836,14.609455820323756,2.0
2017-12-22 16:50:00,685.0,9,25.9835,86.25,0.6795,0.8721677829509732,22.526505479977402,2.0
2017-12-22 16:55:00,703.8888888888889,9,25.990000000000002,85.38888888888889,0.595,0.8863427422644832,19.684240453579697,2.0
2017-12-22 17:00:00,718.5,13,25.99575,84.29999999999998,0.386,0.7322548014853009,14.000864007299189,2.0
2017-12-22 17:05:00,730.5555555555555,10,25.99861111111111,83.13888888888889,0.5425,0.748906444547624,17.08221513608793,2.0
2017-12-22 17:10:00,743.5,8,26.016,82.625,0.316,0.4751660536381206,14.026092168675959,2.0
2017-12-22 17:15:00,753.5,9,26.0235,81.85,0.501,0.9234298080667858,14.530860452530465,2.0
2017-12-22 17:20:00,774.0,13,26.01825,81.125,0.6237499999999999,0.83860788401925,19.72345947220738,2.0
2017-12-22 17:25:00,797.0,15,26.0165,80.85,0.7647499999999999,1.104195821516364,20.66145020005754,2.0
2017-12-22 17:30:00,808.3333333333334,16,26.043888888888887,93.83333333333333,0.7472222222222222,1.023340851220732,22.63093845177416,2.0
2017-12-22 17:35:00,829.0,14,26.07175,145.475,0.30425,0.5172928854783208,14.447441606570354,3.0
2017-12-22 17:40:00,829.5,15,26.08875,144.5,0.62725,0.9110237556859702,19.63656915569842,3.0
2017-12-22 17:45:00,859.5,12,26.102000000000004,144.575,0.5175000000000001,0.6797798139286332,18.34367281031521,3.0
2017-12-22 17:50:00,881.875,14,26.2965625,143.46875,0.4756250000000001,0.7749628012109041,17.432829407809933,3.0
2017-12-22 17:55:00,902.0,18,26.347,142.70000000000002,0.6509999999999999,0.9090218355372516,20.58501100242274,3.0
2017-12-22 18:00:00,957.2222222222222,9,26.265555555555554,142.91666666666669,0.6777777777777777,0.918790621693842,22.25830231183644,3.0
2017-12-22 18:05:00,984.0,10,26.273249999999997,142.4,0.5832499999999999,0.7503985038048945,22.286058408770536,3.0
2017-12-22 18:10:00,1006.6666666666666,13,26.24888888888889,142.69444444444446,0.7302777777777778,0.9921641469145626,20.985521601092856,3.0
2017-12-22 18:15:00,1031.6666666666667,11,26.258333333333333,142.69444444444446,0.4986111111111111,0.6557476625043065,20.776547858235492,3.0
2017-12-22 18:20:00,1058.0,11,26.2605,142.77499999999998,0.66975,0.8009288958686956,23.732597984265404,3.0
2017-12-22 18:25:00,1079.0,14,26.31125,143.7,0.727,0.9404055432627737,23.05771706490914,3.0
2017-12-22 18:30:00,1103.5,14,26.310250000000003,143.925,1.0665,1.156824291558204,28.278741742184888,3.0
2017-12-22 18:35:00,1130.5,17,26.351,143.425,0.7992500000000001,0.9293781232798032,25.121252757452453,3.0
2017-12-22 18:40:00,1160.0,6,26.348333333333333,144.02777777777777,0.5027777777777777,0.6945731525053683,18.743477525265654,3.0
2017-12-22 18:45:00,1175.5555555555557,10,26.417499999999997,144.11111111111111,0.8686111111111111,1.1120383712899133,23.57584846191184,3.0
2017-12-22 18:50:00,1200.0,5,26.582749999999997,144.425,0.46825,0.7340598630857099,17.078900912976625,3.0
2017-12-22 18:55:00,1197.5,9,26.635999999999996,145.025,0.47825,0.6476686270661676,19.18048921039337,3.0
2017-12-22 19:00:00,1211.5,14,26.686249999999994,145.125,0.9252499999999999,1.110158360916296,25.300848802076967,3.0
2017-12-22 19:05:00,1221.111111111111,7,26.684444444444445,145.19444444444446,0.8094444444444444,1.0148174115604025,23.384551744242756,3.0
2017-12-22 19:10:00,1205.5,8,26.688000000000002,145.4,0.42325,0.577054981822128,17.828214020132943,3.0
2017-12-22 19:15:00,1217.0,15,26.744750000000003,143.02499999999998,0.8525,0.9470043149791053,26.28137706603747,3.0
2017-12-22 19:20:00,1222.0,16,26.73925,137.225,0.83575,1.0800189159261846,24.639606448204344,3.0
2017-12-22 19:25:00,1250.5555555555557,4,26.732499999999998,137.80555555555554,0.5033333333333333,0.7249512333416884,18.733057015881645,3.0
2017-12-22 19:30:00,1253.75,7,26.769374999999997,138.0625,0.7893749999999999,0.9174812278761701,24.417211448540822,3.0
2017-12-22 19:35:00,1260.0,6,26.559375,60.375,0.80375,0.9766783223195082,23.53760825999273,3.0
2017-12-22 19:40:00,1233.3333333333333,0,26.3925,0.0,0.060000000000000005,0.06013696765124069,5.4716126499147775,0.0
2017-12-22 19:45:00,1173.0,0,26.278,0.0,0.06375,0.06428279004880931,5.903482506200333,0.0
2017-12-22 19:50:00,1129.5,0,26.214000000000002,0.0,0.0625,0.0626858360557581,5.820407254489782,0.0
2017-12-22 19:55:00,1086.6666666666667,0,26.14861111111111,0.0,0.059444444444444446,0.05962113375713952,5.368809260076662,0.0
2017-12-22 20:00:00,1037.5,0,26.09475,0.0,0.06075,0.06097200554509678,5.533391620625922,0.0
2017-12-22 20:05:00,1015.0,0,26.04,0.0,0.06225,0.06251840184687796,5.755240370242278,0.0
2017-12-22 20:10:00,988.0,0,26.002000000000002,0.0,0.06,0.06017053226053766,5.4268542079714965,0.0
2017-12-22 20:15:00,960.5555555555555,0,25.969166666666666,0.0,0.06861111111111112,0.07158185730741108,6.371268367050056,0.0
2017-12-22 20:20:00,925.5,0,25.92275,0.0,0.06175,0.06198798643386812,5.712230034953313,0.0
2017-12-22 20:25:00,895.0,0,25.883611111111108,0.0,0.06055555555555556,0.060722576366392174,5.521324429185577,0.0
2017-12-22 20:30:00,861.5,0,25.8875,0.0,0.06,0.060268880663554986,5.423574594207412,0.0
2017-12-22 20:35:00,830.5555555555555,0,25.858055555555556,0.0,0.06055555555555556,0.06076231085154821,5.492906361159253,0.0
2017-12-22 20:40:00,808.8888888888889,0,25.83888888888889,0.0,0.06027777777777778,0.060470834978543817,5.477334848048007,0.0
2017-12-22 20:45:00,793.0,0,25.802,0.0,0.058,0.0581902721543935,5.082428724950682,0.0
2017-12-22 20:50:00,767.5,0,25.788500000000003,0.0,0.058750000000000004,0.05893103734753878,5.210155436675046,0.0
2017-12-22 20:55:00,746.0,0,25.7695,0.0,0.05825,0.05845260802402441,5.1159925789387,0.0
2017-12-22 21:00:00,725.0,0,25.732,0.0,0.0595,0.05967185118638485,5.314962583274718,0.0
2017-12-22 21:05:00,708.8888888888889,0,25.716666666666665,0.0,0.06027777777777778,0.06045257393192732,5.493981083257697,0.0
2017-12-22 21:10:00,683.5,0,25.698999999999998,0.0,0.06275,0.06340094940628486,5.8274917325868865,0.0
2017-12-22 21:15:00,661.0,0,25.688499999999998,0.0,0.06125,0.0614487975535076,5.664742278337885,0.0
2017-12-22 21:20:00,640.5,0,25.67375,0.0,0.061,0.06115137446514894,5.647980761266053,0.0
2017-12-22 21:25:00,621.5,0,25.64875,0.0,0.06125,0.06139970111650138,5.658625050129379,0.0
2017-12-22 21:30:00,600.0,0,25.644166666666663,0.0,0.061944444444444455,0.06210607236539824,5.765845367222516,0.0
2017-12-22 21:35:00,588.3333333333334,0,25.627222222222223,0.0,0.06194444444444445,0.06229049485381282,5.729883093416251,0.0
2017-12-22 21:40:00,569.0,0,25.616750000000003,0.0,0.0615,0.061639994711225644,5.699855480035234,0.0
2017-12-22 21:45:00,552.0,0,25.6045,0.0,0.06,0.06020297327122411,5.461294852675403,0.0
2017-12-22 21:50:00,533.0,0,25.5905,0.0,0.06025,0.0603898495234022,5.547560576820133,0.0
2017-12-22 21:55:00,512.2222222222222,0,25.578888888888887,0.0,0.06333333333333334,0.06447131199096764,5.7674366911694985,0.0
2017-12-22 22:00:00,501.5,0,25.57225,0.0,0.06275,0.06369205326949229,5.810377357525297,0.0
2017-12-22 22:05:00,484.5,0,25.57575,0.0,0.06175,0.0618909410859025,5.737806296177004,0.0
2017-12-22 22:10:00,473.5,0,25.566,0.0,0.06125,0.06137216682521312,5.670859506546391,0.0
2017-12-22 22:15:00,464.5,0,25.53875,0.0,0.05875,0.05894021207852329,5.301152455197043,0.0
2017-12-22 22:20:00,453.8888888888889,0,25.535000000000004,0.0,0.06055555555555556,0.060740507050142015,5.56638873242159,0.0
2017-12-22 22:25:00,441.5,0,25.52675,0.0,0.05925,0.059392163339908266,5.380333701244668,0.0
2017-12-22 22:30:00,432.22222222222223,0,25.521944444444443,0.0,0.059444444444444446,0.05977832910203181,5.347188112282013,0.0
2017-12-22 22:35:00,419.5,0,25.51175,0.0,0.0615,0.06172150192864262,5.695468517881482,0.0
2017-12-22 22:40:00,410.0,0,25.514999999999997,0.0,0.06027777777777778,0.060469679307804176,5.534070473908752,0.0
2017-12-22 22:45:00,407.0,0,25.49975,0.0,0.058249999999999996,0.05847061389300246,5.171532063539833,0.0
2017-12-22 22:50:00,393.0,0,25.48825,0.0,0.0595,0.059713636156070206,5.362745032785304,0.0
2017-12-22 22:55:00,390.0,0,25.471500000000002,0.0,0.057749999999999996,0.05794436825864716,5.113449657389436,0.0
2017-12-22 23:00:00,390.0,0,25.4735,0.0,0.05875,0.05894655128206319,5.219019820155261,0.0
2017-12-22 23:05:00,390.0,0,25.47361111111111,0.0,0.05944444444444445,0.059664538822116954,5.354085542705587,0.0
2017-12-22 23:10:00,390.0,0,25.4605,0.0,0.06025,0.06052765496816764,5.490290826164246,0.0
2017-12-22 23:15:00,385.5,0,25.442,0.0,0.05925,0.05944523235621599,5.33091144485204,0.0
2017-12-22 23:20:00,385.0,0,25.412,0.0,0.057499999999999996,0.05766749686879717,5.07997626257413,0.0
2017-12-22 23:25:00,385.0,0,25.41916666666667,0.0,0.06055555555555556,0.060756964484969436,5.449764575761854,0.0
2017-12-22 23:30:00,385.0,0,25.429166666666667,0.0,0.06055555555555556,0.06065138951783902,5.576238047399608,0.0
2017-12-22 23:35:00,385.0,0,25.425749999999997,0.0,0.062,0.06210227035446049,5.775757112318773,0.0
2017-12-22 23:40:00,381.0,0,25.412,0.0,0.0595,0.059603535138220406,5.424311286422233,0.0
2017-12-22 23:45:00,380.0,0,25.4075,0.0,0.059,0.059125136835975395,5.355724689909577,0.0
2017-12-22 23:50:00,380.0,0,25.4105,0.0,0.0615,0.0616834840791716,5.710450129570202,0.0
2017-12-22 23:55:00,380.0,0,25.404166666666665,0.0,0.06444444444444444,0.06560255138524344,6.006174560531778,0.0
2017-12-23 00:00:00,380.0,0,25.404166666666665,0.0,0.06527777777777778,0.06677706264596128,6.0979780217140895,0.0
2017-12-23 00:05:00,380.0,0,25.394,0.0,0.06125,0.061424416094374865,5.656985243247337,0.0
2017-12-23 00:10:00,377.5,0,25.385,0.0,0.0595,0.05963522202825375,5.428788707748696,0.0
2017-12-23 00:15:00,375.5,0,25.3885,0.0,0.06025,0.06040875687377093,5.5292088921946165,0.0
2017-12-23 00:20:00,375.0,0,25.371875,0.0,0.059687500000000004,0.05976911792716011,5.460010982068682,0.0
2017-12-23 00:25:00,375.0,0,25.3565,0.0,0.06,0.06021328350570164,5.491258076052846,0.0
2017-12-23 00:30:00,375.0,0,25.3535,0.0,0.062,0.062134932040253,5.781874340527279,0.0
2017-12-23 00:35:00,375.0,0,25.342750000000002,0.0,0.0595,0.059570995322417726,5.428788707748696,0.0
2017-12-23 00:40:00,375.0,0,25.3584375,0.0,0.059687500000000004,0.05979648497955785,5.452364446808049,0.0
2017-12-23 00:45:00,375.0,0,25.355,0.0,0.0615,0.061700214891706996,5.6848738683465125,0.0
2017-12-23 00:50:00,375.0,0,25.351,0.0,0.06025,0.060382674530001054,5.529208892194616,0.0
2017-12-23 00:55:00,372.0,0,25.357499999999998,0.0,0.0615,0.06164682227922198,5.714927550896666,0.0
2017-12-23 01:00:00,371.0,0,25.3415,0.0,0.06025,0.06040758362527994,5.5247314708681525,0.0
2017-12-23 01:05:00,370.0,0,25.339166666666664,0.0,0.06,0.06016324932362747,5.496877813002856,0.0
2017-12-23 01:10:00,370.0,0,25.339999999999996,0.0,0.06125,0.06141235376060149,5.664742278337885,0.0
2017-12-23 01:15:00,370.0,0,25.33475,0.0,0.06025,0.0604553120749418,5.526371277750195,0.0
2017-12-23 01:20:00,370.0,0,25.320833333333333,0.0,0.05944444444444445,0.0596074337793794,5.370731777915277,0.0
2017-12-23 01:25:00,370.0,0,25.30825,0.0,0.057749999999999996,0.05790211050279047,5.1195668855979415,0.0
2017-12-23 01:30:00,370.0,0,25.311944444444446,0.0,0.05805555555555556,0.05834990056983119,5.1427565648961275,0.0
2017-12-23 01:35:00,370.0,0,25.3055,0.0,0.05975,0.05999515088288385,5.378399201467468,0.0
2017-12-23 01:40:00,370.0,0,25.3055,0.0,0.06425,0.065890293121947,5.925236557840757,0.0
2017-12-23 01:45:00,370.0,0,25.30675,0.0,0.06025,0.06039073956693253,5.514227280505894,0.0
2017-12-23 01:50:00,369.5,0,25.294999999999998,0.0,0.057999999999999996,0.05818109272782086,5.127464019189558,0.0
2017-12-23 01:55:00,367.22222222222223,0,25.294166666666666,0.0,0.05888888888888889,0.05909260507824526,5.289549535871812,0.0
2017-12-23 02:00:00,366.1111111111111,0,25.285555555555558,0.0,0.061111111111111116,0.06131809406961529,5.560595272931273,0.0
2017-12-23 02:05:00,367.0,0,25.285999999999998,0.0,0.06125,0.06140531041742171,5.676976734754897,0.0
2017-12-23 02:10:00,366.0,0,25.2815,0.0,0.06025,0.06042012003966858,5.508019593124678,0.0
2017-12-23 02:15:00,365.0,0,25.281666666666666,0.0,0.060000000000000005,0.06012130301937916,5.490080892771183,0.0
2017-12-23 02:20:00,365.0,0,25.27166666666667,0.0,0.06055555555555556,0.06070682126764723,5.584856975277995,0.0
2017-12-23 02:25:00,365.0,0,25.271,0.0,0.0615,0.06164733266069293,5.698215673153191,0.0
2017-12-23 02:30:00,365.0,0,25.2665,0.0,0.057999999999999996,0.05819031535590023,5.1990020046963705,0.0
2017-12-23 02:35:00,365.0,0,25.259,0.0,0.05925,0.05932662036272522,5.3953153129333895,0.0
2017-12-23 02:40:00,365.0,0,25.244,0.0,0.0605,0.0606323991488601,5.574916743426934,0.0
2017-12-23 02:45:00,365.0,0,25.240000000000002,0.0,0.05944444444444445,0.05966741732725192,5.400279722849331,0.0
2017-12-23 02:50:00,365.0,0,25.238,0.0,0.0605,0.06067962339972474,5.564322093891965,0.0
2017-12-23 02:55:00,365.0,0,25.22575,0.0,0.05925,0.0594091775028794,5.38472066339842,0.0
2017-12-23 03:00:00,365.0,0,25.226,0.0,0.06025,0.060425876818962054,5.526461736922906,0.0
2017-12-23 03:05:00,364.44444444444446,0,25.223333333333333,0.0,0.05944444444444445,0.059664423245326045,5.42067048354435,0.0
2017-12-23 03:10:00,365.0,0,25.212500000000002,0.0,0.060000000000000005,0.06011275483883405,5.495055805356142,0.0
2017-12-23 03:15:00,364.0,0,25.21,0.0,0.061,0.06123387447420534,5.620674233987609,0.0
2017-12-23 03:20:00,363.5,0,25.19475,0.0,0.05925,0.059391257812723454,5.4014325411418955,0.0
2017-12-23 03:25:00,363.5,0,25.18625,0.0,0.06075,0.06100281279663712,5.602272910033735,0.0
2017-12-23 03:30:00,363.3333333333333,0,25.189722222222223,0.0,0.05916666666666667,0.059379240645435614,5.37668090240678,0.0
2017-12-23 03:35:00,362.5,0,25.174,0.0,0.0605,0.06073148396531311,5.528060723960595,0.0
2017-12-23 03:40:00,361.0,0,25.1695,0.0,0.0615,0.06165862961003382,5.6591166887774005,0.0
2017-12-23 03:45:00,360.5,0,25.162,0.0,0.06175,0.061944207275747086,5.659789245770843,0.0
2017-12-23 03:50:00,360.5,0,25.156000000000002,0.0,0.06225,0.06233090179681007,5.750582030570394,0.0
2017-12-23 03:55:00,360.0,0,25.15416666666667,0.0,0.060000000000000005,0.06021185069493733,5.441171553857941,0.0
2017-12-23 04:00:00,360.0,0,25.16075,0.0,0.06225,0.06241005573893174,5.765654101431826,0.0
2017-12-23 04:05:00,360.0,0,25.151500000000002,0.0,0.06175,0.061884234131579646,5.652909001396184,0.0
2017-12-23 04:10:00,360.0,0,25.15277777777778,0.0,0.06027777777777778,0.060469043256893645,5.498754975458856,0.0
2017-12-23 04:15:00,360.0,0,25.142500000000002,0.0,0.063,0.06319310568444847,5.84377763841814,0.0
2017-12-23 04:20:00,360.0,0,25.1425,0.0,0.06694444444444445,0.0683286030368049,6.2738909908817515,0.0
2017-12-23 04:25:00,360.0,0,25.123,0.0,0.062,0.06217538778617215,5.732180706616519,0.0
2017-12-23 04:30:00,360.0,0,25.1125,0.0,0.062,0.06221416960488973,5.679542971681185,0.0
2017-12-23 04:35:00,360.0,0,25.11075,0.0,0.062,0.06210872731876499,5.72158605708155,0.0
2017-12-23 04:40:00,360.0,0,25.117,0.0,0.06175,0.06190877286116657,5.686472855384202,0.0
2017-12-23 04:45:00,360.0,0,25.1125,0.0,0.06138888888888889,0.061554743718047734,5.609057215694298,0.0
2017-12-23 04:50:00,360.0,0,25.11675,0.0,0.06175,0.061914919653170114,5.709301961336181,0.0
2017-12-23 04:55:00,360.0,0,25.103,0.0,0.06325,0.06333720395835525,5.884335511330552,0.0
2017-12-23 05:00:00,360.0,0,25.0895,0.0,0.06175,0.061945092073279445,5.692590083592707,0.0
2017-12-23 05:05:00,360.0,0,25.097499999999997,0.0,0.06166666666666667,0.06187710704771726,5.647425108890539,0.0
2017-12-23 05:10:00,360.0,0,25.093888888888884,0.0,0.059444444444444446,0.059620271616917776,5.355014399229514,0.0
2017-12-23 05:15:00,360.0,0,25.08075,0.0,0.061,0.0611691910874382,5.555326431394686,0.0
2017-12-23 05:20:00,360.0,0,25.07575,0.0,0.0625,0.0626914570205492,5.799127496247133,0.0
2017-12-23 05:25:00,360.0,0,25.06525,0.0,0.06075,0.060942983520223724,5.538705012823922,0.0
2017-12-23 05:30:00,360.0,0,25.0275,0.0,0.0625,0.06261448263152027,5.796787373061208,0.0
2017-12-23 05:35:00,360.0,0,25.02225,0.0,0.06175,0.061867278688659544,5.692590083592707,0.0
2017-12-23 05:40:00,360.0,0,25.029999999999998,0.0,0.0605,0.06074336650681016,5.520303688870047,0.0
2017-12-23 05:45:00,358.0,0,25.039499999999997,0.0,0.0625,0.06273084852621855,5.782415618503659,0.0
2017-12-23 05:50:00,358.5,0,25.0255,0.0,0.061,0.06119139333103087,5.5666840970958065,0.0
2017-12-23 05:55:00,359.44444444444446,0,25.0125,0.0,0.060277777777777784,0.060479558729202104,5.350559845834552,0.0
2017-12-23 06:00:00,358.0,0,24.999499999999998,0.0,0.061,0.061167281753827546,5.494342275578488,0.0
2017-12-23 06:05:00,357.77777777777777,0,24.98111111111111,0.0,0.06166666666666667,0.06180978414667382,5.636400561622176,0.0
2017-12-23 06:10:00,358.0,0,24.965,0.0,0.0615,0.06171928667065087,5.603577204176267,0.0
2017-12-23 06:15:00,355.5,0,24.96025,0.0,0.062,0.06220264324226113,5.700487217184323,0.0
2017-12-23 06:20:00,355.0,0,24.944444444444446,0.0,0.0625,0.06262624059405612,5.789990452829534,0.0
2017-12-23 06:25:00,355.5,0,24.9755,0.0,0.062,0.062247416034545026,5.704874179338075,0.0
2017-12-23 06:30:00,355.0,0,24.973750000000003,0.0,0.06325,0.06346631601785546,5.8648764783153675,0.0
2017-12-23 06:35:00,355.0,0,24.9715,0.0,0.063,0.06316886203671675,5.830870625007686,0.0
2017-12-23 06:40:00,355.0,0,24.9755,0.0,0.06275,0.06313500416964714,5.797397230192379,0.0
2017-12-23 06:45:00,355.625,0,24.967812499999997,0.1875,0.06218750000000001,0.06232491227368028,5.772357823589432,0.0
2017-12-23 06:50:00,355.5,0,24.976,0.55,0.06175,0.062031962278313965,5.6485716785707885,0.0
2017-12-23 06:55:00,355.0,0,24.976,1.025,0.06,0.060186608245632586,5.453356899239433,0.0
