Datetime,Day,Hour,temperature_value,t,noise_value,light_value,co2_value,humidity_value,peoplecount_value,motion_event_count,passage_event_count,occupied,acc_motion,acc_passage,acc_motion_per_min,acc_passage_per_min
2025-02-02 00:35:00+00:00,7,1,22.4,2025-02-02 00:30:24.619000+00:00,0.0,6.0,492.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 00:40:00+00:00,7,1,22.4,2025-02-02 00:35:25.976000+00:00,0.0,7.0,490.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 00:45:00+00:00,7,1,22.4,2025-02-02 00:40:24.911000+00:00,0.0,7.0,477.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 00:50:00+00:00,7,1,22.4,2025-02-02 00:45:24.666000+00:00,0.0,7.0,477.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 00:55:00+00:00,7,1,22.5,2025-02-02 00:50:24.947000+00:00,0.0,7.0,476.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:00:00+00:00,7,2,22.4,2025-02-02 00:55:25.557000+00:00,0.0,6.0,478.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:05:00+00:00,7,2,22.4,2025-02-02 01:00:24.092000+00:00,0.0,6.0,478.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:10:00+00:00,7,2,22.5,2025-02-02 01:05:24.624000+00:00,0.0,7.0,471.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:15:00+00:00,7,2,22.4,2025-02-02 01:10:24.955000+00:00,0.0,7.0,478.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:20:00+00:00,7,2,22.5,2025-02-02 01:15:29.319000+00:00,0.0,6.0,462.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:25:00+00:00,7,2,22.5,2025-02-02 01:15:29.319000+00:00,0.0,6.0,462.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:30:00+00:00,7,2,22.4,2025-02-02 01:25:26.441000+00:00,0.0,5.0,475.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:35:00+00:00,7,2,22.4,2025-02-02 01:30:25.650000+00:00,0.0,6.0,484.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:40:00+00:00,7,2,22.4,2025-02-02 01:35:27.165000+00:00,0.0,5.0,482.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:45:00+00:00,7,2,22.4,2025-02-02 01:40:25.794000+00:00,0.0,5.0,483.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:50:00+00:00,7,2,22.4,2025-02-02 01:45:25.097000+00:00,0.0,5.0,477.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 01:55:00+00:00,7,2,22.4,2025-02-02 01:50:26.059000+00:00,0.0,5.0,454.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:00:00+00:00,7,3,22.4,2025-02-02 01:55:56.144000+00:00,0.0,5.0,469.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:05:00+00:00,7,3,22.4,2025-02-02 02:00:29.063000+00:00,0.0,6.0,461.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:10:00+00:00,7,3,22.4,2025-02-02 02:05:26.932000+00:00,0.0,7.0,483.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:15:00+00:00,7,3,22.4,2025-02-02 02:10:25.275000+00:00,0.0,6.0,476.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:20:00+00:00,7,3,22.4,2025-02-02 02:15:25.184000+00:00,0.0,6.0,466.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:25:00+00:00,7,3,22.4,2025-02-02 02:20:25.716000+00:00,0.0,6.0,475.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:30:00+00:00,7,3,22.4,2025-02-02 02:25:27.059000+00:00,0.0,6.0,467.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:35:00+00:00,7,3,22.4,2025-02-02 02:30:26.572000+00:00,0.0,5.0,475.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:40:00+00:00,7,3,22.4,2025-02-02 02:35:24.828000+00:00,0.0,5.0,463.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:45:00+00:00,7,3,22.4,2025-02-02 02:40:24.266000+00:00,0.0,6.0,459.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:50:00+00:00,7,3,22.4,2025-02-02 02:45:24.646000+00:00,0.0,5.0,470.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 02:55:00+00:00,7,3,22.4,2025-02-02 02:50:24.955000+00:00,0.0,5.0,487.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:00:00+00:00,7,4,22.4,2025-02-02 02:55:27.291000+00:00,0.0,5.0,488.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:05:00+00:00,7,4,22.4,2025-02-02 03:00:26.060000+00:00,0.0,5.0,487.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:10:00+00:00,7,4,22.4,2025-02-02 03:05:26.208000+00:00,0.0,6.0,476.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:15:00+00:00,7,4,22.4,2025-02-02 03:10:25.447000+00:00,0.0,6.0,452.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:20:00+00:00,7,4,22.4,2025-02-02 03:15:30.401000+00:00,0.0,7.0,474.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:25:00+00:00,7,4,22.4,2025-02-02 03:20:25.558000+00:00,0.0,6.0,465.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:30:00+00:00,7,4,22.4,2025-02-02 03:25:26.142000+00:00,0.0,6.0,471.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:35:00+00:00,7,4,22.4,2025-02-02 03:30:24.946000+00:00,0.0,7.0,473.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:40:00+00:00,7,4,22.4,2025-02-02 03:35:25.621000+00:00,0.0,6.0,478.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:45:00+00:00,7,4,22.4,2025-02-02 03:40:25.894000+00:00,0.0,5.0,466.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:50:00+00:00,7,4,22.4,2025-02-02 03:45:25.895000+00:00,0.0,5.0,457.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 03:55:00+00:00,7,4,22.4,2025-02-02 03:50:26.042000+00:00,0.0,6.0,471.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:00:00+00:00,7,5,22.4,2025-02-02 03:55:25.879000+00:00,0.0,6.0,493.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:05:00+00:00,7,5,22.4,2025-02-02 04:00:24.946000+00:00,0.0,5.0,487.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:10:00+00:00,7,5,22.4,2025-02-02 04:05:25.920000+00:00,0.0,6.0,489.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:15:00+00:00,7,5,22.4,2025-02-02 04:10:26.454000+00:00,0.0,5.0,498.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:20:00+00:00,7,5,22.4,2025-02-02 04:15:24.277000+00:00,0.0,5.0,458.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:25:00+00:00,7,5,22.4,2025-02-02 04:20:26.272000+00:00,0.0,6.0,465.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:30:00+00:00,7,5,22.4,2025-02-02 04:25:26.431000+00:00,0.0,5.0,463.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:35:00+00:00,7,5,22.4,2025-02-02 04:30:25.030000+00:00,0.0,5.0,460.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:40:00+00:00,7,5,22.4,2025-02-02 04:35:24.433000+00:00,0.0,6.0,460.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:45:00+00:00,7,5,22.4,2025-02-02 04:40:26.102000+00:00,0.0,5.0,469.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:50:00+00:00,7,5,22.4,2025-02-02 04:45:26.713000+00:00,0.0,5.0,477.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 04:55:00+00:00,7,5,22.4,2025-02-02 04:50:28.386000+00:00,0.0,6.0,479.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:00:00+00:00,7,6,22.4,2025-02-02 04:55:40.774000+00:00,0.0,7.0,485.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:05:00+00:00,7,6,22.4,2025-02-02 05:00:26.102000+00:00,0.0,7.0,489.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:10:00+00:00,7,6,22.4,2025-02-02 05:05:24.904000+00:00,0.0,7.0,481.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:15:00+00:00,7,6,22.4,2025-02-02 05:10:24.886000+00:00,0.0,9.0,484.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:20:00+00:00,7,6,22.4,2025-02-02 05:15:26.784000+00:00,0.0,10.0,490.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:25:00+00:00,7,6,22.4,2025-02-02 05:20:24.452000+00:00,0.0,9.0,477.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:30:00+00:00,7,6,22.4,2025-02-02 05:25:26.279000+00:00,0.0,9.0,477.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:35:00+00:00,7,6,22.4,2025-02-02 05:30:26.231000+00:00,0.0,7.0,488.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:40:00+00:00,7,6,22.4,2025-02-02 05:35:25.364000+00:00,0.0,6.0,501.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:45:00+00:00,7,6,22.4,2025-02-02 05:40:25.609000+00:00,0.0,5.0,490.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:50:00+00:00,7,6,22.4,2025-02-02 05:45:25.018000+00:00,0.0,5.0,474.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 05:55:00+00:00,7,6,22.4,2025-02-02 05:50:24.732000+00:00,0.0,5.0,493.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:00:00+00:00,7,7,22.4,2025-02-02 05:55:25.929000+00:00,0.0,4.0,482.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:05:00+00:00,7,7,22.4,2025-02-02 06:00:25.034000+00:00,0.0,6.0,498.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:10:00+00:00,7,7,22.4,2025-02-02 06:05:24.677000+00:00,0.0,7.0,480.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:15:00+00:00,7,7,22.4,2025-02-02 06:10:33.332000+00:00,0.0,6.0,469.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:20:00+00:00,7,7,22.4,2025-02-02 06:15:24.879000+00:00,0.0,5.0,465.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:25:00+00:00,7,7,22.4,2025-02-02 06:20:25.332000+00:00,0.0,7.0,463.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:30:00+00:00,7,7,22.4,2025-02-02 06:25:26.908000+00:00,0.0,8.0,467.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:35:00+00:00,7,7,22.4,2025-02-02 06:30:26.158000+00:00,0.0,8.0,469.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:40:00+00:00,7,7,22.4,2025-02-02 06:35:25.825000+00:00,0.0,9.0,464.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:45:00+00:00,7,7,22.4,2025-02-02 06:40:25.941000+00:00,0.0,7.0,471.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:50:00+00:00,7,7,22.4,2025-02-02 06:45:26.323000+00:00,0.0,8.0,461.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 06:55:00+00:00,7,7,22.4,2025-02-02 06:50:25.360000+00:00,0.0,9.0,460.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:00:00+00:00,7,8,22.4,2025-02-02 06:55:25.979000+00:00,0.0,9.0,457.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:05:00+00:00,7,8,22.4,2025-02-02 07:00:27.411000+00:00,0.0,8.0,470.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:10:00+00:00,7,8,22.4,2025-02-02 07:05:25.376000+00:00,0.0,8.0,474.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:15:00+00:00,7,8,22.4,2025-02-02 07:10:25.073000+00:00,0.0,7.0,462.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:20:00+00:00,7,8,22.4,2025-02-02 07:15:25.949000+00:00,0.0,8.0,454.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:25:00+00:00,7,8,22.4,2025-02-02 07:20:25.220000+00:00,0.0,8.0,466.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:30:00+00:00,7,8,22.4,2025-02-02 07:25:26.071000+00:00,0.0,9.0,470.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:35:00+00:00,7,8,22.4,2025-02-02 07:30:26.298000+00:00,0.0,8.0,464.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:40:00+00:00,7,8,22.4,2025-02-02 07:35:26.575000+00:00,0.0,7.0,469.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:45:00+00:00,7,8,22.4,2025-02-02 07:40:40.516000+00:00,0.0,7.0,475.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:50:00+00:00,7,8,22.4,2025-02-02 07:45:26.254000+00:00,0.0,7.0,474.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 07:55:00+00:00,7,8,22.4,2025-02-02 07:50:25.695000+00:00,0.0,9.0,481.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:00:00+00:00,7,9,22.4,2025-02-02 07:55:27.565000+00:00,0.0,10.0,481.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:05:00+00:00,7,9,22.4,2025-02-02 08:00:26.489000+00:00,0.0,10.0,523.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:10:00+00:00,7,9,22.4,2025-02-02 08:05:25.948000+00:00,0.0,11.0,502.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:15:00+00:00,7,9,22.4,2025-02-02 08:10:26.355000+00:00,0.0,12.0,489.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:20:00+00:00,7,9,22.4,2025-02-02 08:15:25.607000+00:00,0.0,11.0,480.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:25:00+00:00,7,9,22.4,2025-02-02 08:20:24.995000+00:00,0.0,11.0,485.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:30:00+00:00,7,9,22.4,2025-02-02 08:25:27.230000+00:00,0.0,10.0,480.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:35:00+00:00,7,9,22.4,2025-02-02 08:30:25.079000+00:00,0.0,10.0,476.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:40:00+00:00,7,9,22.4,2025-02-02 08:35:25.871000+00:00,0.0,10.0,467.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:45:00+00:00,7,9,22.4,2025-02-02 08:40:26.735000+00:00,0.0,10.0,453.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:50:00+00:00,7,9,22.4,2025-02-02 08:45:29.163000+00:00,0.0,10.0,452.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 08:55:00+00:00,7,9,22.4,2025-02-02 08:50:28.373000+00:00,0.0,9.0,470.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:00:00+00:00,7,10,22.4,2025-02-02 08:55:27.901000+00:00,0.0,10.0,460.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:05:00+00:00,7,10,22.4,2025-02-02 09:00:25.497000+00:00,0.0,10.0,467.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:10:00+00:00,7,10,22.4,2025-02-02 09:05:25.019000+00:00,0.0,10.0,476.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:15:00+00:00,7,10,22.4,2025-02-02 09:10:26.338000+00:00,0.0,10.0,471.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:20:00+00:00,7,10,22.4,2025-02-02 09:15:25.226000+00:00,0.0,10.0,464.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:25:00+00:00,7,10,22.4,2025-02-02 09:20:26.136000+00:00,0.0,11.0,488.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:30:00+00:00,7,10,22.4,2025-02-02 09:25:28.329000+00:00,0.0,11.0,469.0,22.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:35:00+00:00,7,10,22.4,2025-02-02 09:30:28.113000+00:00,0.0,11.0,458.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:40:00+00:00,7,10,22.4,2025-02-02 09:35:25.691000+00:00,0.0,12.0,484.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:45:00+00:00,7,10,22.4,2025-02-02 09:40:27.455000+00:00,0.0,13.0,476.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:50:00+00:00,7,10,22.4,2025-02-02 09:45:26.927000+00:00,0.0,12.0,476.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 09:55:00+00:00,7,10,22.4,2025-02-02 09:50:26+00:00,0.0,13.0,466.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:00:00+00:00,7,11,22.4,2025-02-02 09:55:27.169000+00:00,0.0,14.0,463.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:05:00+00:00,7,11,22.4,2025-02-02 10:00:25.116000+00:00,0.0,14.0,468.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:10:00+00:00,7,11,22.4,2025-02-02 10:05:26.471000+00:00,0.0,14.0,479.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:15:00+00:00,7,11,22.4,2025-02-02 10:10:27.338000+00:00,0.0,14.0,482.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:20:00+00:00,7,11,22.4,2025-02-02 10:15:26.981000+00:00,0.0,13.0,472.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:25:00+00:00,7,11,22.4,2025-02-02 10:20:26.712000+00:00,0.0,14.0,478.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:30:00+00:00,7,11,22.4,2025-02-02 10:25:27.356000+00:00,0.0,14.0,497.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:35:00+00:00,7,11,22.4,2025-02-02 10:30:27.040000+00:00,0.0,14.0,502.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:40:00+00:00,7,11,22.4,2025-02-02 10:35:25.346000+00:00,0.0,13.0,463.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:45:00+00:00,7,11,22.4,2025-02-02 10:40:27.159000+00:00,0.0,12.0,470.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:50:00+00:00,7,11,22.4,2025-02-02 10:45:25.166000+00:00,0.0,13.0,495.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 10:55:00+00:00,7,11,22.4,2025-02-02 10:50:25.969000+00:00,0.0,13.0,483.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:00:00+00:00,7,12,22.4,2025-02-02 10:55:27.798000+00:00,0.0,14.0,474.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:05:00+00:00,7,12,22.4,2025-02-02 11:00:25.447000+00:00,0.0,13.0,463.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:10:00+00:00,7,12,22.4,2025-02-02 11:05:26.999000+00:00,0.0,12.0,475.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:15:00+00:00,7,12,22.4,2025-02-02 11:10:26.540000+00:00,0.0,12.0,488.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:20:00+00:00,7,12,22.4,2025-02-02 11:15:26.021000+00:00,0.0,12.0,472.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:25:00+00:00,7,12,22.4,2025-02-02 11:20:26.114000+00:00,0.0,12.0,507.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:30:00+00:00,7,12,22.4,2025-02-02 11:25:26.935000+00:00,0.0,12.0,517.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:35:00+00:00,7,12,22.4,2025-02-02 11:30:26.080000+00:00,0.0,12.0,507.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:40:00+00:00,7,12,22.4,2025-02-02 11:35:27.265000+00:00,0.0,14.0,497.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:45:00+00:00,7,12,22.4,2025-02-02 11:40:26.242000+00:00,0.0,14.0,488.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:50:00+00:00,7,12,22.4,2025-02-02 11:45:26.183000+00:00,0.0,15.0,491.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 11:55:00+00:00,7,12,22.4,2025-02-02 11:50:26.238000+00:00,0.0,14.0,481.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:00:00+00:00,7,13,22.4,2025-02-02 11:55:26.608000+00:00,0.0,14.0,462.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:05:00+00:00,7,13,22.4,2025-02-02 12:00:26.562000+00:00,0.0,14.0,489.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:10:00+00:00,7,13,22.4,2025-02-02 12:05:25.436000+00:00,0.0,14.0,503.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:15:00+00:00,7,13,22.4,2025-02-02 12:10:35.928000+00:00,0.0,14.0,504.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:20:00+00:00,7,13,22.4,2025-02-02 12:15:25.386000+00:00,0.0,14.0,490.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:25:00+00:00,7,13,22.4,2025-02-02 12:20:50.079000+00:00,0.0,14.0,513.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:30:00+00:00,7,13,22.4,2025-02-02 12:25:27.596000+00:00,0.0,14.0,497.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:35:00+00:00,7,13,22.4,2025-02-02 12:30:25.503000+00:00,0.0,14.0,486.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:40:00+00:00,7,13,22.4,2025-02-02 12:35:27.315000+00:00,0.0,14.0,491.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:45:00+00:00,7,13,22.4,2025-02-02 12:40:26.069000+00:00,0.0,14.0,480.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:50:00+00:00,7,13,22.4,2025-02-02 12:45:25.628000+00:00,0.0,14.0,496.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 12:55:00+00:00,7,13,22.4,2025-02-02 12:50:25.845000+00:00,0.0,14.0,493.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 13:00:00+00:00,7,14,22.4,2025-02-02 12:55:27.913000+00:00,0.0,12.0,496.0,23.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 13:05:00+00:00,7,14,22.4,2025-02-02 13:00:27.132000+00:00,0.0,13.0,501.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 13:10:00+00:00,7,14,22.4,2025-02-02 13:05:26.091000+00:00,0.0,12.0,521.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 13:15:00+00:00,7,14,22.4,2025-02-02 13:10:26.619000+00:00,0.0,11.0,512.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 13:20:00+00:00,7,14,22.4,2025-02-02 13:15:25.285000+00:00,0.0,9.0,512.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 13:25:00+00:00,7,14,22.4,2025-02-02 13:20:27.046000+00:00,0.0,10.0,489.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 13:30:00+00:00,7,14,22.4,2025-02-02 13:25:28.422000+00:00,0.0,9.0,462.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 13:35:00+00:00,7,14,22.4,2025-02-02 13:30:26.396000+00:00,0.0,9.0,481.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 13:40:00+00:00,7,14,22.4,2025-02-02 13:35:27.043000+00:00,0.0,10.0,495.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-02-02 13:45:00+00:00,7,14,22.4,2025-02-02 13:40:26.680000+00:00,0.0,9.0,478.0,24.0,"[0, 0]",0,0,0,0,0,0.0,0.0
